,lat,lon,timestamp,amenity,name,tags
9496,49.284463099999996,-123.1134341,2019-08-29T17:30:29.000-07:00,cafe,Starbucks,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '433', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Seymour Street', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9498,49.2850471,-123.1120652,2019-08-29T17:30:29.000-07:00,cafe,Tim Hortons,"{'source:location': 'gps', 'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}"
9537,49.2874022,-123.1169095,2019-08-29T17:32:53.000-07:00,cafe,JJ Bean,"{'cuisine': 'sandwich', 'addr:street': 'Burrard Street', 'source': 'Local knowledge', 'internet_access': 'wlan', 'internet_access:fee': 'no'}"
9539,49.280456,-123.131581,2017-04-15T18:52:53.000-07:00,cafe,Baguette cafe,"{'opening_hours': 'Mo-Th 08:00-19:00; Fr-Su 08:00-20:00', 'cuisine': 'french', 'addr:housenumber': '1102', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
9541,49.287236,-123.141423,2019-08-29T18:01:23.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'drive_through': 'no', 'smoking': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9547,49.3230668,-123.1020029,2018-02-10T15:24:44.000-08:00,cafe,Ethical Kitchen,{'phone': '+1-604-988-6280'}
9552,49.2792354,-123.1227256,2019-08-29T17:51:24.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.ca/', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'operator': 'Restaurant Brands International Inc.', 'addr:city': 'Vancouver', 'addr:housenumber': '998', 'drive_through': 'no', 'opening_hours': 'Mo-Su 05:00-00:00', 'addr:street': 'Granville Street', 'brand': 'Tim Hortons'}"
9566,49.2656908,-123.0038687,2020-02-21T01:53:10.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Burnaby'}"
9567,49.2670568,-123.0062791,2020-03-07T20:50:10.000-08:00,cafe,Cuppajoe Coffee Roasters,"{'addr:province': 'BC', 'cuisine': 'coffee', 'addr:street': 'Rosser Avenue', 'addr:city': 'Burnaby'}"
9590,49.1547412,-123.1257835,2019-12-01T06:53:50.000-08:00,cafe,Jane's Tea Garden,{'cuisine': 'tea'}
9598,49.2705516,-123.146241,2019-03-27T03:46:28.000-07:00,cafe,Kahve café,"{'addr:housenumber': '1822', 'website': 'https://www.kahvevancouver.com/', 'internet_access': 'wlan', 'phone': '+1-604-222-9002', 'opening_hours': 'Mo-Fr 07:30-17:00; Sa 09:00-17:00', 'cuisine': 'breakfast;coffee_shop', 'name:en': 'Kahve Coffee', 'addr:street': 'West 1st Avenue', 'addr:postcode': 'V6J 1G5'}"
9603,49.2841207,-123.1069471,2019-01-09T19:19:24.000-08:00,cafe,Prado,"{'addr:housenumber': '117', 'opening_hours': '07:00-18:00', 'cuisine': 'coffee_shop', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 4M3', 'takeaway': 'yes'}"
9616,49.0762012,-122.6689193,2019-09-23T20:15:08.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:housenumber': '4064', 'phone': '+1-604-532-1260', 'opening_hours': 'Mo-Fr 05:00-21:00; Sa-Su 06:00-21:00', 'name:en': 'Starbucks', 'addr:street': '200 Street', 'brand': 'Starbucks'}"
9619,49.1102191,-122.668383,2014-01-02T19:48:03.000-08:00,cafe,Estrella's Montreal Deli & Cafe,"{'addr:housenumber': '5932', 'addr:street': '200th St'}"
9623,49.0961285,-122.5375554,2013-02-04T00:29:18.000-08:00,cafe,JD Farms,{}
9625,49.103395,-122.4903841,2019-09-25T20:03:29.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '26474', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'smoking': 'no', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'addr:street': '56 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
9641,49.1928452,-122.8890116,2019-06-16T22:03:28.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '10390', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'phone': '+1-604-582-2799', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': 'Scott Road', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
9645,49.1776017,-122.6720141,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '19875', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
9690,49.2180636,-122.648318,2019-11-11T00:58:02.000-08:00,cafe,Waves Coffee House,{}
9694,49.2321736,-123.0312269,2019-05-27T03:58:24.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '3451', 'phone': '+1-604-438-1897', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Kingsway', 'addr:postcode': 'V5R 5L3', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}"
9704,49.0533134,-122.3382178,2019-09-02T22:08:26.000-07:00,cafe,Rose Room Coffee Shop,"{'opening_hours': 'Mo-Fr 08:30-16:00; Sa 08:30-11:00', 'level': '0'}"
9723,49.2804909,-123.0990143,2019-03-22T02:54:22.000-07:00,cafe,Propaganda Coffee,"{'opening_hours': 'Mo-Su 08:00-18:00', 'addr:housenumber': '209', 'website': 'https://www.propagandacoffee.ca/', 'addr:street': 'East Pender St'}"
9724,49.2457153,-123.094297,2019-03-19T06:05:42.000-07:00,cafe,Le Marché St. George,"{'addr:housenumber': '4393', 'website': 'https://atelierstgeorge.com/', 'phone': '+1-604-565-5107', 'opening_hours': 'Mo-Su 08:00-18:00', 'description': 'Le Marché St George is a general store, a café, an occasional event space, and a home.', 'addr:street': 'St. George Street', 'email': 'info@marchestgeorge.com'}"
9744,49.269881,-123.144966,2013-02-18T18:58:05.000-08:00,cafe,Café Terra,"{'addr:housenumber': '1777', 'addr:street': 'West 2nd Avenue'}"
9748,49.281246,-123.046993,2019-10-31T23:04:22.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '2795', 'brand:wikipedia': 'en:Starbucks', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'addr:street': 'East Hastings Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9752,49.2727738,-123.1475974,2019-08-29T18:37:06.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9757,49.2832144,-123.1047785,2018-02-10T16:17:37.000-08:00,cafe,Après-midi,"{'phone': '+1-604-568-7887', 'website': 'http://www.apresmiditea.com'}"
9771,49.2802555,-123.130747,2019-09-18T23:00:49.000-07:00,cafe,Tartine Bread and Pies,"{'addr:housenumber': '1069', 'website': 'http://tartine.ca/davie-street/', 'internet_access': 'wlan', 'phone': '+1-604-685-7427', 'opening_hours': 'Mo-Su 07:00-21:00', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
9798,49.3509569,-123.2543395,2011-08-26T21:58:52.000-07:00,cafe,Starbucks,{}
9806,49.3341106,-123.1796949,2011-08-27T03:51:52.000-07:00,cafe,Starbucks,{}
9807,49.3341886,-123.1800055,2011-08-27T03:51:53.000-07:00,cafe,Delainy's,{}
9815,49.374745,-123.2736184,2018-06-30T21:02:08.000-07:00,cafe,The Lookout Café,{}
9816,49.3724992,-123.2908589,2011-08-27T18:44:21.000-07:00,cafe,Whytecliff Park Concession,{}
9820,49.3256455,-123.1406036,2020-05-29T00:40:33.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Th 05:30-21:00; Fr 05:30-21:30; Sa 06:00-21:30; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'brand': 'Starbucks'}"
9864,49.1323977,-122.6679078,2020-02-11T02:31:22.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:postcode': 'V2Y 3B9', 'takeaway': 'yes', 'addr:city': 'Township of Langley', 'addr:housenumber': '7150', 'phone': '+1-604-539-8513', 'addr:street': '200 Street', 'brand': 'Starbucks'}"
9888,49.2849149,-123.0599882,2019-11-01T22:18:58.000-07:00,cafe,Far Out Coffee Post,"{'internet_access': 'yes', 'outdoor_seating': 'yes'}"
9896,49.2803909,-123.12543,2019-03-22T02:51:05.000-07:00,cafe,Wall Flowers,"{'opening_hours': 'Mo-Sa 10:00-18:00', 'website': 'https://www.wall-flowers.ca/', 'name:en': 'Wall Flowers', 'shop': 'florist', 'phone': '+1-604-646-9006'}"
9897,49.2817947,-123.1246565,2019-08-29T17:57:11.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '930', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Th 05:30-22:30; Fr 05:30-23:00; Sa 06:00-23:00; Su 06:00-22:30', 'cuisine': 'coffee_shop', 'addr:street': 'Burrard Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9898,49.269642,-123.144421,2019-09-02T22:08:25.000-07:00,cafe,Pâtisserie Lebeau,"{'opening_hours': 'Tu-Sa 07:30-16:00', 'addr:housenumber': '1728', 'website': 'https://www.grababetterwaffle.com/', 'addr:street': 'West 2nd Avenue', 'takeaway': 'yes'}"
9910,49.2439478,-123.1073594,2020-03-30T08:56:06.000-07:00,cafe,Blue Parrot Coffee,{'cuisine': 'coffee_shop'}
9935,49.2453491,-123.1247917,2019-09-02T22:08:26.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 06:00-20:00; Sa-Su 08:00-18:00', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9936,49.244046,-123.1238522,2019-09-02T22:08:26.000-07:00,cafe,Shaughnessy Cafe,"{'opening_hours': 'Mo-Fr 07:00-19:00; Sa-Su 08:00-18:30', 'website': 'http://www.morrisononsite.com/PHSA/Pages/CafeHoursContacts.aspx?LocationID=2', 'operator': 'Morrison Healthcare'}"
9955,49.2632666,-123.1105064,2018-02-12T04:13:18.000-08:00,cafe,Aperture Coffee Bar,"{'addr:housenumber': '243', 'internet_access': 'wlan', 'opening_hours': 'Mo-Su 08:00-21:30', 'name:en': 'Aperture Coffee Bar', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1P5'}"
9974,49.1206115,-122.8911666,2019-06-09T13:15:03.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:housenumber': '6483', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Scott Road', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9982,49.3742157,-123.2730541,2019-09-26T17:06:27.000-07:00,cafe,Blenz,"{'cuisine': 'coffee_shop', 'addr:housenumber': '6334', 'addr:street': 'Bay Street', 'internet_access': 'wlan'}"
9983,49.3743101,-123.2741597,2019-09-26T17:06:27.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9989,49.2484101,-123.1008773,2019-09-13T13:56:49.000-07:00,cafe,Aperture Coffee Bar,"{'opening_hours': 'Mo-Su 08:00-21:30', 'addr:housenumber': '4124', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
9997,49.2866225,-123.1153226,2019-11-25T23:13:55.000-08:00,cafe,Mink,"{'addr:housenumber': '863', 'website': 'https://www.minkchocolates.com/', 'air_conditioning': 'yes', 'internet_access': 'wlan', 'phone': '+1-604-633-2451', 'opening_hours': 'Mo-Fr 07:30-18:00; Sa-Su 09:30-17:00', 'cuisine': 'chocolate', 'outdoor_seating': 'yes', 'addr:street': 'West Hastings Street', 'addr:postcode': 'V6C 3N9', 'addr:city': 'Vancouver'}"
9998,49.247691,-123.0899686,2019-09-02T17:44:42.000-07:00,cafe,Ubuntu Canteen,"{'addr:housenumber': '4194', 'addr:street': 'Fraser Street', 'phone': '+1-604-336-9097', 'addr:postcode': 'V5V 4E8', 'addr:city': 'Vancouver'}"
10017,49.2792111,-123.116158,2019-09-03T04:57:07.000-07:00,cafe,Pacific Coffee Roasters,"{'opening_hours': 'Mo-Th 08:00-18:30; Fr, Sa 08:00-19:00; Su 08:00-18:00'}"
10042,49.2699444,-123.0694304,2019-11-02T23:23:36.000-07:00,cafe,The Drive Coffee Bar,"{'addr:housenumber': '1670', 'website': 'https://thedrivecoffeebar.com/', 'addr:street': 'Commercial Drive'}"
10051,49.1937517,-123.1212608,2019-11-03T06:42:12.000-08:00,cafe,1029 Cafe,{}
10054,49.2622219,-123.1223325,2019-11-04T18:08:16.000-08:00,cafe,Bean Around The World,"{'opening_hours': 'Mo-Fr 06:46-16:45', 'addr:housenumber': '820', 'addr:street': 'West 10th Street'}"
10074,49.1855553,-122.8991338,2018-09-02T10:35:12.000-07:00,cafe,"Maple Pizza, Grace Market",{'cuisine': 'pizza;ice_cream;chicken'}
10076,49.2784508,-123.0991718,2020-06-11T20:24:10.000-07:00,cafe,Wheat and Barley,"{'addr:housenumber': '212', 'alt_name': 'Brixton Cafe', 'addr:street': 'East Georgia Street', 'internet_access': 'wlan', 'addr:city': 'Vancouver'}"
10079,49.279583099999996,-123.1241526,2015-10-21T20:44:43.000-07:00,cafe,YaYa's,"{'addr:housenumber': '1020', 'addr:street': 'Howe Street'}"
10094,49.0408841,-122.2942369,2018-04-04T18:01:15.000-07:00,cafe,Towers Cafe & Bake Shop,"{'shop': 'bakery', 'level': '0', 'addr:unit': '0'}"
10098,49.2846002,-123.1171091,2015-10-22T22:59:29.000-07:00,cafe,Mario's,{'addr:street': 'Howe Street'}
10123,49.1557868,-122.9127622,2019-06-13T23:38:30.000-07:00,cafe,Cravings Coffee,{'internet_access': 'wlan'}
10128,49.155787,-122.9116059,2019-06-24T21:43:20.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}"
10179,49.2786851,-123.0992577,2019-08-01T23:23:26.000-07:00,cafe,Matchstick Coffee Roasters,"{'addr:housenumber': '213', 'website': 'https://www.matchstickyvr.com/', 'phone': '+1-604-336-0213', 'opening_hours': 'Mo-Su 07:00-21:00', 'addr:street': 'East Georgia Street', 'addr:postcode': 'V5T 2R6', 'addr:city': 'Vancouver'}"
10194,49.2776328,-123.1310886,2018-06-15T23:57:16.000-07:00,cafe,Gemini tea bar,"{'addr:housenumber': '1312', 'addr:street': 'Burrard Street'}"
10207,49.2770169,-123.1151076,2017-05-11T05:14:59.000-07:00,cafe,Rocanini,"{'opening_hours': 'Mo-Fr 07:00-17:00; Sa-Su 08:00-15:00', 'addr:housenumber': '863', 'addr:street': 'Beatty Street'}"
10223,49.2092621,-123.1166316,2019-05-29T17:42:02.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '487', 'level': '1', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Interurban Way', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
10246,49.2625653,-123.1012778,2020-06-15T16:20:22.000-07:00,cafe,Rosemary Rocksalt,"{'addr:housenumber': '2515', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
10278,49.2630073,-123.0999351,2019-06-16T01:06:57.000-07:00,cafe,Our Town Café,"{'opening_hours': 'Mo-Th 07:00-20:00; Fr 07:00-21:00; Sa 08:00-21:00; Su,PH 08:00-20:00', 'website': 'http://www.ourtowncafe.com/'}"
10294,49.2859592,-123.1152363,2019-07-14T20:19:12.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
10375,49.2241883,-123.1019459,2019-07-17T21:24:14.000-07:00,cafe,WEEDS,"{'website': 'https://weedsgg.ca/locations/vancouver-main-street-115', 'payment:credit_cards': 'yes', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'description': 'Premiere cannabis dispensary in Vancouver-Sunset. WEEDS offers a top shelf selection of cannabis flower, concentrates and edibles.', 'addr:postcode': 'V6J 3G6', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '6657', 'phone': '+1-604-336-7420', 'opening_hours': 'Mo-Fr 09:00-22:00, Sa-Su 10:00-22:00', 'addr:street': 'Main Street', 'payment:debit_cards': 'yes', 'email': 'info@weedsgg.ca'}"
10427,49.2127087,-122.9199963,2012-04-11T05:48:42.000-07:00,cafe,Amelia Cafe,"{'note': ""Not to be confused with Amelia's"", 'cuisine': 'breakfast'}"
10447,49.2121193,-122.9234503,2019-07-10T04:41:29.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'level': '-2', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
10469,49.2589012,-123.0699849,2019-06-07T04:47:20.000-07:00,cafe,Bakery Sate,"{'opening_hours': 'Tu-Sa 07:30-17:30', 'cuisine': 'coffee_shop', 'addr:housenumber': '2879', 'addr:street': 'Commercial Drive', 'smoking': 'no'}"
10479,49.0304235,-122.7920135,2019-02-18T15:35:58.000-08:00,cafe,Tim Hortons,"{'cuisine': 'coffee_shop', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'operator': 'Restaurant Brands International Inc.'}"
10487,49.2539218,-123.0677981,2019-07-31T07:15:43.000-07:00,cafe,Chance Cafe,"{'opening_hours': 'Mo-Fr 07:00-17:30; Sa,Su 08:00-17:00', 'addr:street': '3424', 'entrance': 'yes'}"
10488,49.2525689,-123.0681922,2020-05-05T05:48:06.000-07:00,cafe,Commercial Street Cafe,"{'opening_hours': 'Mo-Fr 07:00-17:00; Sa,Su 08:00-17:00; PH 09:00-15:00', 'addr:housenumber': '3599', 'addr:street': 'Commercial Street', 'entrance': 'yes'}"
10526,49.2480929,-123.1008145,2014-07-12T02:34:34.000-07:00,cafe,Sweet Revenge,{'website': 'http://www.sweet-revenge.ca/'}
10531,49.2814113,-123.0495721,2020-01-29T21:30:08.000-08:00,cafe,Laughing Beans Coffee,{}
10534,49.278414,-123.1278962,2019-10-27T17:08:25.000-07:00,cafe,Breka Bakery & Café,"{'addr:housenumber': '855', 'website': 'http://www.breka.ca', 'internet_access': 'wlan', 'phone': '+1-604-428-8080', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:postcode': 'V6Z 1B7', 'addr:city': 'Vancouver'}"
10597,49.281317,-123.0587126,2019-12-20T03:52:46.000-08:00,cafe,Pennyroyal Cafe,"{'addr:province': 'BC', 'addr:housenumber': '2263', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
10629,49.2251092,-123.0909697,2019-09-13T13:56:49.000-07:00,cafe,Breka Bakery & Café,"{'addr:housenumber': '6533', 'website': 'http://www.breka.ca/', 'phone': '+1-604-325-6612', 'opening_hours': '24/7', 'designation': 'Bakery/cafe', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
10640,49.2194526,-122.9565497,2020-01-12T02:34:38.000-08:00,cafe,Tealips Cafe,"{'addr:province': 'BC', 'addr:housenumber': '7139', 'addr:street': 'Arcola Way', 'addr:city': 'Burnaby'}"
10650,49.1973353,-123.1382237,2020-01-13T01:51:46.000-08:00,cafe,Starbucks,"{'official_name': 'Starbucks Coffee', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
10660,49.2799449,-122.968225,2019-07-07T04:11:10.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '6568', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Hastings Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
10671,49.2740655,-123.1273593,2019-09-13T13:57:00.000-07:00,cafe,Trees Organic Coffee,"{'note': 'Starting 2019-Feb-25 the opening hours will permanently be extended to 8 PM on all days.', 'addr:housenumber': '1391', 'phone': '+1-604-689-1020', 'opening_hours': 'Mo-Sa 07:00-21:00; Su 09:00-20:00', 'name:en': 'Trees Organic Coffee', 'addr:street': 'Richards Street', 'addr:city': 'Vancouver'}"
10683,49.2235955,-122.9423058,2020-01-12T02:34:38.000-08:00,cafe,Caritas 9 Coffee Roasters,"{'opening_hours': 'Mo-Fr 08:00-18:00; Sa 10:00-18:00', 'addr:housenumber': '#100-7655', 'name:en': 'Caritas 9 Coffee Roasters', 'addr:street': 'Edmonds Street', 'phone': '+1-604-553-0316'}"
10685,49.2618829,-123.2530369,2019-09-14T05:37:25.000-07:00,cafe,The Loop Cafe,"{'website': 'https://www.food.ubc.ca/place/loop-cafe/', 'air_conditioning': 'yes', 'internet_access': 'yes', 'level': '1', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:postcode': 'V6T 1Z4', 'addr:city': 'Vancouver', 'addr:housenumber': '2260', 'phone': '+1-604-827-3785', 'internet_access:ssid': 'ubcvisitor', 'outdoor_seating': 'yes', 'addr:street': 'West Mall'}"
10703,49.2343946,-123.1548066,2018-07-14T06:10:07.000-07:00,cafe,Honolulu Coffee,{}
10716,49.2110582,-123.1304389,2012-03-20T05:06:29.000-07:00,cafe,International Deli Cafe,{'shop': 'shoe_repair'}
10718,49.2108729,-123.130452,2019-05-29T17:48:57.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'website': 'https://www.starbucks.com/', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
10781,49.0085414,-123.1296657,2019-02-04T00:35:49.000-08:00,cafe,Salt Spring Coffee,{'indoor': 'yes'}
10838,49.124967,-123.1810418,2019-09-13T13:56:58.000-07:00,cafe,Davood's Bistro,"{'addr:housenumber': '120-12420', 'phone': '+1-604-277-2687', 'cuisine': 'regional', 'addr:street': 'Number 1 Road', 'addr:postcode': 'V7E 6N2', 'addr:city': 'Richmond'}"
10844,49.190133,-122.8005562,2019-09-13T13:56:58.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'delivery': 'no', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:postcode': 'V3R 4G8', 'takeaway': 'yes', 'addr:city': 'Surrey', 'addr:housenumber': '10320', 'phone': '+1-604-581-7722', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': '24/7', 'addr:street': '152 Street', 'brand': 'Tim Hortons'}"
10852,49.2732067,-123.1207367,2019-11-23T21:52:27.000-08:00,cafe,Sciué Italian Bakery Caffé,"{'addr:housenumber': '126', 'website': 'https://www.sciue.ca/', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Fr 07:00-19:00; Sa,Su,PH 08:00-19:00', 'cuisine': 'italian', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:city': 'Vancovuer'}"
10866,49.2823797,-123.0742822,2020-01-02T17:25:46.000-08:00,cafe,Cafe Rosemary,"{'addr:housenumber': '1479', 'addr:street': 'Franklin Street'}"
10872,49.2515794,-122.9675712,2020-01-03T06:29:07.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.com/store-locator/store/1006068/fortius-sport-and-health-3713-kensington-ave-burnaby-bc-v-5-b-0-a-7-ca', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Burnaby', 'addr:housenumber': '3713', 'opening_hours': 'Mo-Fr 06:30-20:00; Sa-Su 07:00-15:30', 'outdoor_seating': 'yes', 'addr:street': 'Kensington Avenue', 'brand': 'Starbucks'}"
10883,49.021888,-122.8073015,2020-01-03T15:51:15.000-08:00,cafe,,"{'addr:housenumber': '14973', 'website': 'https://choco.flowers', 'shop': 'florist', 'addr:street': 'Marine Drive'}"
10885,49.0219917,-122.807654,2020-01-03T15:51:15.000-08:00,cafe,Pier Point Café,"{'addr:housenumber': '14963', 'addr:street': 'Marine Drive'}"
10888,49.0230936,-122.8113096,2020-01-03T16:53:25.000-08:00,cafe,Whitby's Coffee House,"{'addr:housenumber': '14829', 'amenity:ice_cream': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Marine Drive', 'level': '0'}"
10890,49.0223383,-122.8087908,2020-01-03T16:53:25.000-08:00,cafe,The White Coffee & Ice Cream,"{'addr:housenumber': '14909', 'amenity:ice_cream': 'yes', 'addr:street': 'Marine Drive', 'level': '0', 'addr:unit': '104'}"
10893,49.0224187,-122.8090472,2020-01-03T16:53:25.000-08:00,cafe,The Wafflers,"{'addr:housenumber': '14909', 'level': '0', 'cuisine': 'waffles', 'addr:street': 'Marine Drive', 'addr:unit': '102', 'start_date': '2016'}"
10895,49.022976,-122.8109114,2020-01-03T16:53:25.000-08:00,cafe,Sea Side Coffee,"{'addr:housenumber': '14849', 'addr:street': 'Marine Drive', 'level': '0'}"
