lat,lon,timestamp,amenity,name,tags,wiki,entry_num,catagorities
49.2599354,-123.114726,2019-09-17T05:46:57.000-07:00,cafe,Sharetea,"{'brand:wikidata': 'Q64827032', 'addr:housenumber': '2828', 'cuisine': 'bubble_tea', 'name:en': 'Sharetea', 'addr:street': 'Cambie Street', 'takeaway': 'yes', 'brand': 'Sharetea', 'addr:city': 'Vancouver', 'name:zh': '歇腳亭'}",True,Q64827032,food
49.2658085,-123.1223088,2019-09-13T13:57:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '818', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'West 6th Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",True,Q175106,food
49.2631541,-123.1194644,2019-09-13T13:57:04.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '682', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",True,Q37158,food
49.2634282,-123.1170237,2019-09-13T13:57:04.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:housenumber': '561', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'West Broadway', 'brand': 'Freshii', 'addr:city': 'Vancouver'}",True,Q5503051,food
49.2630784,-123.116235,2019-09-13T13:57:04.000-07:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '538', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'addr:street': 'West Broadway', 'brand': 'CIBC', 'addr:city': 'Vancouver'}",True,Q666694,service
49.255493799999996,-123.1016544,2019-10-29T21:16:32.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'addr:housenumber': '3303', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'dispensing': 'yes', 'addr:street': 'Main Street', 'brand': 'Shoppers Drug Mart', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}",True,Q1820137,medical
49.254874,-123.1015928,2019-10-29T21:16:32.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'addr:housenumber': '3373', 'brand:wikipedia': 'en:TD Canada Trust', 'addr:street': 'Main Street', 'brand': 'TD Canada Trust', 'addr:city': 'Vancouver'}",True,Q1080670,service
49.2544914,-123.1012783,2019-10-29T21:16:32.000-07:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '3425', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'addr:street': 'Main Street', 'brand': 'Pizza Hut', 'addr:city': 'Vancouver'}",True,Q191615,food
49.2541445,-123.1012783,2019-10-29T21:16:32.000-07:00,fast_food,Church's Chicken,"{'brand:wikidata': 'Q1089932', 'addr:housenumber': '3449', 'brand:wikipedia': ""en:Church's Chicken"", 'opening_hours': 'Mo-Su 00:00-24:00', 'cuisine': 'chicken', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': ""Church's Chicken"", 'addr:city': 'Vancouver'}",True,Q1089932,food
49.2015761,-122.912837,2019-09-13T13:57:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '888', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Carnarvon Street', 'addr:postcode': 'V3M 0C6', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:unit': '205', 'addr:city': 'New Westminster'}",True,Q175106,food
49.1182418,-122.8461917,2019-09-23T20:08:02.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:postcode': 'V3X 1G1', 'takeaway': 'yes', 'addr:city': 'Surrey', 'addr:housenumber': '6333', 'phone': '+1-604-501-8925', 'opening_hours': 'Mo-Su 05:00-24:00', 'addr:street': 'King George Boulevard', 'brand': ""McDonald's""}",True,Q38076,food
49.2862497,-123.1190687,2020-06-11T20:34:04.000-07:00,bank,National Bank,"{'brand:wikidata': 'Q634298', 'brand:en': 'National Bank', 'official_name': 'National Bank of Canada', 'brand:fr': 'Banque Nationale', 'brand:wikipedia': 'en:National Bank of Canada', 'official_name:en': 'National Bank of Canada', 'official_name:fr': 'Banque Nationale du Canada', 'addr:postcode': 'V7X 1M7', 'addr:city': 'Vancouver', 'addr:housenumber': '555', 'phone': '+1-604-661-5500', 'opening_hours': 'Mo-Fr 09:00-16:00', 'name:fr': 'Banque Nationale', 'name:en': 'National Bank', 'addr:street': 'Burrard Street', 'atm': 'yes', 'brand': 'National Bank'}",True,Q634298,service
49.0413071,-122.7798479,2019-10-27T19:43:04.000-07:00,bank,National Bank,"{'brand:wikidata': 'Q634298', 'official_name': 'National Bank of Canada', 'brand:wikipedia': 'en:National Bank of Canada', 'addr:postcode': 'V3Z 9N6', 'addr:city': 'Surrey', 'addr:housenumber': '2121', 'phone': '+1-778-292-5669', 'opening_hours': 'Mo-Fr 09:30-16:00', 'name:fr': 'Banque Nationale', 'name:en': 'National Bank', 'addr:street': '160 Street', 'atm': 'yes', 'brand': 'National Bank'}",True,Q634298,service
49.1723625,-123.1371987,2020-03-17T17:01:56.000-07:00,bank,National Bank,"{'brand:wikidata': 'Q634298', 'brand:en': 'National Bank', 'official_name': 'National Bank of Canada', 'brand:fr': 'Banque Nationale', 'brand:wikipedia': 'en:National Bank of Canada', 'official_name:en': 'National Bank of Canada', 'official_name:fr': 'Banque Nationale du Canada', 'addr:postcode': 'V6X 4L7', 'addr:city': 'Richmond', 'addr:housenumber': '5811', 'phone': '+1-604-821-1899', 'opening_hours': 'Mo-We 09:30-16:00; Th-Fr 09:30-17:00', 'name:fr': 'Banque Nationale', 'name:en': 'National Bank', 'addr:street': 'Number 3 Road', 'atm': 'yes', 'brand': 'National Bank'}",True,Q634298,service
49.160697,-122.667293,2019-08-24T15:24:21.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",True,Q244457,food
49.1624742,-122.6564355,2019-09-23T20:13:22.000-07:00,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'brand:wikipedia': 'en:A&W (Canada)', 'drive_through': 'yes', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W'}",True,Q2818848,food
49.2048501,-123.1291174,2019-08-11T00:05:00.000-07:00,car_rental,Enterprise,"{'brand:wikidata': 'Q17085454', 'official_name': 'Enterprise Rent-A-Car', 'brand': 'Enterprise', 'brand:wikipedia': 'en:Enterprise Rent-A-Car'}",True,Q17085454,tour
49.2487273,-123.1252465,2019-11-08T21:37:11.000-08:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'addr:housenumber': '900', 'brand:wikipedia': 'en:TD Canada Trust', 'opening_hours': 'Mo-We 09:00-18:00; Th,Fr 09:00-20:00; Sa 09:00-16:00', 'addr:street': 'West King Edward Avenue', 'atm': 'yes', 'brand': 'TD Canada Trust'}",True,Q1080670,service
49.2873965,-123.1143665,2019-12-24T20:04:16.000-08:00,fast_food,McDonald's,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q38076', 'source:name': 'receipt', 'brand:wikipedia': ""en:McDonald's"", 'drive_through': 'no', 'cuisine': 'burger', 'source': 'survey', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Vancouver'}",True,Q38076,food
49.1950338,-123.1772197,2019-09-14T05:00:22.000-07:00,cafe,Starbucks,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'level': '1', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.284463099999996,-123.1134341,2019-08-29T17:30:29.000-07:00,cafe,Starbucks,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '433', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Seymour Street', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2890568,-123.1146229,2019-08-29T17:32:53.000-07:00,fast_food,Subway,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Subway'}",True,Q244457,food
49.2850471,-123.1120652,2019-08-29T17:30:29.000-07:00,cafe,Tim Hortons,"{'source:location': 'gps', 'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}",True,Q175106,food
49.287236,-123.141423,2019-08-29T18:01:23.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'drive_through': 'no', 'smoking': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2792354,-123.1227256,2019-08-29T17:51:24.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.ca/', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'operator': 'Restaurant Brands International Inc.', 'addr:city': 'Vancouver', 'addr:housenumber': '998', 'drive_through': 'no', 'opening_hours': 'Mo-Su 05:00-00:00', 'addr:street': 'Granville Street', 'brand': 'Tim Hortons'}",True,Q175106,food
49.257986700000004,-123.0449264,2019-09-23T20:24:27.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",True,Q244457,food
49.257899,-123.0438067,2019-09-23T20:24:27.000-07:00,fuel,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '2902', 'brand:wikipedia': 'en:Chevron Corporation', 'addr:street': 'Grandview Highway', 'brand': 'Chevron', 'addr:city': 'Vancouver'}",True,Q319642,tour
49.119491,-122.6652549,2019-06-07T13:28:04.000-07:00,fast_food,Pita Pit,"{'brand:wikidata': 'Q7757289', 'cuisine': 'pita', 'takeaway': 'yes', 'brand': 'Pita Pit', 'brand:wikipedia': 'en:Pita Pit'}",True,Q7757289,food
49.2656908,-123.0038687,2020-02-21T01:53:10.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Burnaby'}",True,Q37158,food
49.1550573,-123.1257937,2019-12-01T06:53:50.000-08:00,pharmacy,Pharmasave,"{'brand:wikidata': 'Q17093822', 'dispensing': 'yes', 'brand': 'Pharmasave', 'brand:wikipedia': 'en:Pharmasave', 'healthcare': 'pharmacy'}",True,Q17093822,medical
49.3264332,-123.1392875,2020-05-29T00:40:33.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}",True,Q7995414,food
49.0677039,-122.5353716,2020-02-22T20:51:29.000-08:00,post_office,Otter Co-op,"{'brand:wikidata': 'Q1032001', 'addr:housenumber': '3650', 'brand:wikipedia': 'en:Canada Post', 'addr:street': '248 Street', 'addr:postcode': 'V4W 1Y0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.0772132,-122.6700029,2019-09-23T20:15:08.000-07:00,bank,Coast Capital Savings,"{'brand:wikidata': 'Q5138088', 'official_name': 'Coast Capital Savings Federal Credit Union', 'addr:housenumber': '4145', 'brand:wikipedia': 'en:Coast Capital Savings', 'drive_through': 'no', 'addr:street': '200 Street', 'atm': 'yes', 'addr:postcode': 'V3A 1K8', 'brand': 'Coast Capital Savings', 'operator': 'Coast Capital Savings', 'addr:city': 'Langley'}",True,Q5138088,service
49.0762012,-122.6689193,2019-09-23T20:15:08.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:housenumber': '4064', 'phone': '+1-604-532-1260', 'opening_hours': 'Mo-Fr 05:00-21:00; Sa-Su 06:00-21:00', 'name:en': 'Starbucks', 'addr:street': '200 Street', 'brand': 'Starbucks'}",True,Q37158,food
49.0758884,-122.6698849,2019-09-23T20:15:08.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",True,Q244457,food
49.0764542,-122.6707002,2019-09-23T20:15:08.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '4061', 'website': 'http://www.mcdonalds.ca/', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': '200 Street', 'takeaway': 'yes', 'brand': ""McDonald's""}",True,Q38076,food
49.0902235,-122.607215,2019-11-20T12:41:36.000-08:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'addr:housenumber': '22259', 'brand:wikipedia': 'en:Quiznos', 'drive_through': 'no', 'cuisine': 'sandwich', 'addr:street': '48 Avenue', 'addr:postcode': 'V3A 3N4', 'takeaway': 'yes', 'brand': 'Quiznos', 'addr:unit': '103', 'addr:city': 'Langley'}",True,Q1936229,food
49.103395,-122.4903841,2019-09-25T20:03:29.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '26474', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'smoking': 'no', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'addr:street': '56 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.0439296,-122.2218819,2020-02-22T20:51:40.000-08:00,post_office,Sumas Mountain,"{'brand:wikidata': 'Q1032001', 'website': 'https://www.canadapost.ca/cpotools/apps/fpo/personal/findPostOfficeDetailPrint?outletId=0000104036', 'ref': '104036', 'phone': '+1-800-267-1177', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa 09:00-16:00; Su 12:00-16:00', 'description': 'outlet inside Shoppers Drug Mart', 'indoor': 'yes', 'addr:postcode': 'V3G 1E0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.198074,-122.812044,2020-01-04T19:30:59.000-08:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'wheelchair': 'yes', 'delivery': 'no', 'website': 'http://www.subway.com', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'addr:city': 'Surrey', 'addr:housenumber': '14806', 'phone': '+1-604-951-7809', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': 'Mo-Fr 07:00-04:00, Sa-Su 08:00-04:00', 'addr:street': '108 Avenue', 'brand': 'Subway'}",True,Q244457,food
49.1995708,-122.8100913,2020-02-29T14:35:22.000-08:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'wheelchair': 'yes', 'addr:housenumber': '14867', 'website': 'http://shoppersdrugmart.ca/', 'phone': '+1-604-584-8393', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa 09:00-17:00; Su 10:00-17:00', 'addr:street': '108 Avenue'}",True,Q1820137,medical
49.1984073,-122.8130073,2019-05-29T03:38:31.000-07:00,fuel,Shell,"{'brand:wikidata': 'Q154950', 'wheelchair': 'yes', 'website': 'https://www.shell.ca/', 'brand:wikipedia': 'en:Royal Dutch Shell', 'operator': 'Shell', 'fuel:gasoline': 'yes', 'addr:housenumber': '14780', 'phone': '+1-604-581-4114', 'opening_hours': '24/7', 'self_service': 'yes', 'addr:street': '108 Avenue', 'wikipedia': 'en:Shell Canada', 'wikidata': 'Q1360622', 'brand': 'Shell'}",True,Q154950,tour
49.1931817,-122.8887327,2019-06-16T22:03:28.000-07:00,fuel,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '10398', 'addr:street': 'Scott Road', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",True,Q319642,tour
49.1928452,-122.8890116,2019-06-16T22:03:28.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '10390', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'phone': '+1-604-582-2799', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': 'Scott Road', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.051319,-122.3272881,2020-03-29T23:51:13.000-07:00,post_office,Trethewey,"{'brand:wikidata': 'Q1032001', 'addr:housenumber': '32390', 'website': 'https://www.canadapost.ca/cpotools/apps/fpo/personal/findPostOfficeDetail?outletId=%20g61223c286983bc7b_0000103232', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 08:00-20:30; Sa 11:00-16:00; Su 12:00-16:00', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2T 2X0', 'brand': 'Canada Post', 'addr:unit': '1', 'operator': 'Canada Post'}",True,Q1032001,service
49.1776035,-122.6721562,2019-10-02T16:07:49.000-07:00,fast_food,Wendy's,"{'brand:wikidata': 'Q550258', 'addr:housenumber': '19875', 'brand:wikipedia': ""en:Wendy's"", 'drive_through': 'yes', 'cuisine': 'burger', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': ""Wendy's""}",True,Q550258,food
49.1776017,-122.6720141,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '19875', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.2335962,-123.0351502,2019-05-27T03:58:25.000-07:00,bank,RBC,"{'brand:wikidata': 'Q735261', 'official_name': 'Royal Bank of Canada', 'addr:housenumber': '3318', 'phone': '+1-604-665-3888', 'brand:wikipedia': 'en:Royal Bank of Canada', 'opening_hours': 'Mo-Th 08:00-19:00; Fr 08:00-18:00; Sa 09:00-16:00', 'addr:street': 'Kingsway', 'atm': 'yes', 'addr:postcode': 'V5R 5K7', 'brand': 'RBC', 'addr:city': 'Vancouver'}",True,Q735261,service
49.2179441,-122.6483993,2019-11-11T00:58:02.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}",True,Q191615,food
49.2321736,-123.0312269,2019-05-27T03:58:24.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '3451', 'phone': '+1-604-438-1897', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Kingsway', 'addr:postcode': 'V5R 5L3', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",True,Q175106,food
49.2801317,-122.8281519,2019-08-12T00:12:25.000-07:00,ice_cream,Menchie's,"{'brand:wikidata': 'Q6816528', 'cuisine': 'frozen_yogurt', 'brand': ""Menchie's"", 'brand:wikipedia': ""en:Menchie's Frozen Yogurt""}",True,Q6816528,food
49.2812333,-123.1323093,2020-04-04T00:53:54.000-07:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'addr:housenumber': '1147', 'alt_name': 'Kentucky Fried Chicken', 'website': 'https//kfc.ca', 'internet_access': 'wlan', 'brand:wikipedia': 'en:KFC', 'opening_hours': 'Mo-Sa 11:00-23:00; Su 11:00-22:00', 'cuisine': 'chicken', 'addr:street': 'Davie Street', 'takeaway': 'yes', 'brand': 'KFC'}",True,Q524757,food
49.2846234,-123.125267,2019-11-23T23:10:21.000-08:00,restaurant,Red Robin,"{'brand:wikidata': 'Q7304886', 'official_name': 'Red Robin Gourmet Burgers and Brews', 'website': 'http://www.redrobinscanada.com', 'air_conditioning': 'yes', 'level': '1', 'brand:wikipedia': 'en:Red Robin', 'cuisine': 'burger', 'addr:city': 'Vancouver', 'addr:housenumber': '803', 'bar': 'yes', 'phone': '+1-604-662-8288', 'smoking': 'no', 'opening_hours': 'Mo-Th,Su 11:00-23:00; Sa,Su 11:00-00:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Thurlow st', 'brand': 'Red Robin'}",True,Q7304886,food
49.281246,-123.046993,2019-10-31T23:04:22.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '2795', 'brand:wikipedia': 'en:Starbucks', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'addr:street': 'East Hastings Street', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.280937,-123.0483551,2019-10-31T23:04:22.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'addr:housenumber': '2748', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'opening_hours': 'Mo-Su 08:00-24:00', 'addr:street': 'East Hastings Street', 'brand': 'Shoppers Drug Mart', 'healthcare': 'pharmacy'}",True,Q1820137,medical
49.2727738,-123.1475974,2019-08-29T18:37:06.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2318607,-123.0293811,2019-05-27T03:58:23.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1-3490', 'phone': '+1-604-439-9192', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Kingsway', 'addr:postcode': 'V5R 5L7', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",True,Q244457,food
49.1917274,-123.0808548,2019-05-28T17:03:52.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'diet:vegetarian': 'yes', 'addr:housenumber': '120-12800', 'phone': '+1-604-270-0375', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Bridgeport Road', 'addr:postcode': 'V6V 0B4', 'brand': 'White Spot', 'addr:city': 'Richmond'}",True,Q7995414,food
49.1921329,-123.0857202,2019-05-29T17:42:02.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '12391', 'phone': '+1-604-273-8886', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Bridgeport Road', 'addr:postcode': 'V6V 1J4', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Richmond'}",True,Q244457,food
49.1917185,-123.1098172,2019-05-29T17:34:17.000-07:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'addr:housenumber': '108-3088', 'phone': '+1-604-207-9588', 'brand:wikipedia': 'en:Quiznos', 'cuisine': 'sandwich', 'addr:street': 'Saint Edwards Drive', 'addr:postcode': 'V6X 4C4', 'takeaway': 'yes', 'brand': 'Quiznos', 'addr:city': 'Richmond'}",True,Q1936229,food
49.3274746,-123.1552457,2020-03-14T05:04:24.000-07:00,post_office,West Vancouver,"{'brand:wikidata': 'Q1032001', 'addr:housenumber': '1427', 'brand:wikipedia': 'en:Canada Post', 'addr:street': 'Bellevue Avenue', 'addr:postcode': 'V7T 1C0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.3256455,-123.1406036,2020-05-29T00:40:33.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Th 05:30-21:00; Fr 05:30-21:30; Sa 06:00-21:30; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'brand': 'Starbucks'}",True,Q37158,food
49.3280077,-123.1395702,2019-10-29T17:29:30.000-07:00,pharmacy,London Drugs,"{'brand:wikidata': 'Q3258955', 'brand': 'London Drugs', 'brand:wikipedia': 'en:London Drugs', 'healthcare': 'pharmacy'}",True,Q3258955,medical
49.2762976,-123.1214291,2019-10-02T20:57:25.000-07:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '1096', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'drive_through': 'no', 'opening_hours': 'Mo,Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00; Su 12:00-16:00', 'addr:street': 'Homer Street', 'atm': 'no', 'brand': 'CIBC', 'addr:city': 'Vancouver'}",True,Q666694,service
49.1339371,-122.6674461,2020-01-25T15:51:11.000-08:00,fuel,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '7272', 'website': 'http://www.essostations.ca/25946-200th-72nd-ave-esso-langley', 'phone': '+1-604-539-1239', 'brand:wikipedia': 'en:Esso', 'addr:street': '200 Street', 'addr:postcode': 'V2Y 1S7', 'brand': 'Esso', 'addr:city': 'Township of Langley'}",True,Q867662,tour
49.1323977,-122.6679078,2020-02-11T02:31:22.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:postcode': 'V2Y 3B9', 'takeaway': 'yes', 'addr:city': 'Township of Langley', 'addr:housenumber': '7150', 'phone': '+1-604-539-8513', 'addr:street': '200 Street', 'brand': 'Starbucks'}",True,Q37158,food
49.2805438,-122.7929451,2020-01-17T07:58:29.000-08:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Quiznos', 'brand:wikipedia': 'en:Quiznos'}",True,Q1936229,food
49.2815417,-123.1211798,2019-09-13T13:56:49.000-07:00,fast_food,Chipotle,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'addr:housenumber': '818', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'drive_through': 'no', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'mexican', 'addr:street': 'Howe Street', 'takeaway': 'yes', 'brand': 'Chipotle', 'addr:city': 'Vancouver'}",True,Q465751,food
49.285126,-123.0640036,2019-11-01T22:18:58.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}",True,Q38076,food
